"POSTAL_CODE","RANK","SCORE","DWELLINGS TOTAL","ACCUM. DWELLINGS","PT_DOG_%","PT_DOG_#","HHI over $100,000_%","HHI over $100,000_#"
M2K2A1,6164,152,15,67853,24.52,4,64.90,10
M2K2B1,6165,152,11,67864,24.52,3,64.90,7
M2K1Z7,6166,152,12,67876,24.52,3,64.90,8
L4L2Y6,6167,152,9,67885,28.10,3,49.39,4
M2K2A9,6168,152,14,67899,24.52,3,64.90,9
M2K2A8,6169,152,13,67912,24.52,3,64.90,8
M2K2B3,6170,152,12,67924,24.52,3,64.90,8
M2K2A3,6171,152,9,67933,24.52,2,64.90,6
M9B3Y4,6172,152,10,67943,27.31,3,52.81,5
M2K1Z8,6173,152,5,67948,24.52,1,64.89,3
L4L1N4,6174,152,41,67989,28.10,12,49.38,20
L3T6W5,6175,152,17,68006,25.59,4,60.25,10
L3T7J7,6176,151,16,68022,25.78,4,59.42,10
L4L1N5,6177,151,4,68026,27.88,1,50.31,2
L4L1N3,6178,151,22,68048,27.88,6,50.30,11
L4H0H7,6179,151,39,68087,27.94,11,50.03,20
M3B2X1,6180,151,1,68088,27.84,0,50.46,1
M8X2G9,6181,151,1,68089,27.59,0,51.53,1
L3T5P6,6182,151,3,68092,25.37,1,61.14,2
L4J6R1,6183,151,10,68102,27.83,3,50.48,5
L4J6R5,6184,151,11,68113,27.83,3,50.47,6
M5M3K3,6185,151,4,68117,27.36,1,52.51,2
L4L2Y3,6186,151,1,68118,28.10,0,49.30,0
M9C5E8,6187,151,43,68161,24.54,11,64.72,28
M9C5B8,6188,151,29,68190,24.54,7,64.72,19
M9C5B9,6189,151,16,68206,24.54,4,64.72,10
M9C5B7,6190,151,44,68250,24.54,11,64.72,28
M9C5B5,6191,151,28,68278,24.54,7,64.72,18
M9C5B4,6192,151,21,68299,24.54,5,64.72,14
M9C5B2,6193,151,11,68310,24.54,3,64.71,7
M9A3P1,6194,151,2,68312,27.59,1,51.49,1
M5M1S6,6195,151,31,68343,27.36,8,52.48,16
M5M1V9,6196,151,30,68373,27.36,8,52.48,16
M5P2Z2,6197,151,1,68374,26.45,0,56.42,1
M9A2T7,6198,151,5,68379,27.59,1,51.48,3
M5M1P3,6199,151,30,68409,27.36,8,52.48,16
M8X2Z9,6200,151,1,68410,27.36,0,52.48,1
M5P1S6,6201,151,1,68411,26.45,0,56.42,1
M5P1S8,6202,151,6,68417,26.45,2,56.42,3
M9A2W1,6203,151,9,68426,27.59,2,51.48,5
M9A2V6,6204,151,7,68433,27.59,2,51.47,4
M9A2V4,6205,151,25,68458,27.59,7,51.47,13
M6B1Z2,6206,151,7,68465,25.85,2,59.01,4
M5P1S9,6207,151,6,68471,26.45,2,56.41,3
M8X1P4,6208,151,14,68485,27.59,4,51.47,7
M9A2T8,6209,151,5,68490,27.59,1,51.47,3
M8X2A3,6210,151,31,68521,27.59,9,51.47,16
M5P1S3,6211,151,8,68529,26.45,2,56.40,5
M9A3N7,6212,151,42,68571,27.59,12,51.47,22
M8X2A1,6213,151,33,68604,27.59,9,51.47,17
M9C5G3,6214,151,1,68605,24.54,0,64.68,1
M8X1N1,6215,151,4,68609,27.59,1,51.46,2
M5P3B7,6216,151,5,68614,26.45,1,56.40,3
M5P1S5,6217,151,8,68622,26.45,2,56.40,5
M9A2V5,6218,151,11,68633,27.59,3,51.46,6
M4R1M5,6219,151,28,68661,22.73,6,72.51,20
M5P1S2,6220,151,7,68668,26.45,2,56.39,4
M6B1X2,6221,151,5,68673,25.85,1,58.99,3
M5P2Z3,6222,151,1,68674,26.45,0,56.39,1
M6B1X4,6223,151,14,68688,25.85,4,58.99,8
M9A2W2,6224,151,4,68692,27.59,1,51.45,2
M9A3N9,6225,151,2,68694,27.59,1,51.45,1
M9C5G4,6226,151,1,68695,24.54,0,64.64,1
M3A1N3,6227,151,12,68707,28.51,3,47.44,6
L4J5J8,6228,151,9,68716,27.95,3,49.86,4
M8X2A5,6229,151,7,68723,27.58,2,51.46,4
M3B1C9,6230,151,42,68765,27.80,12,50.49,21
M3B2T2,6231,151,43,68808,27.80,12,50.49,22
M3B1S7,6232,151,7,68815,25.03,2,62.47,4
M3B1V1,6233,151,8,68823,25.03,2,62.47,5
M3B1R3,6234,151,8,68831,25.03,2,62.47,5
M3B2N6,6235,151,6,68837,25.03,2,62.47,4
M3B2R1,6236,151,18,68855,25.03,5,62.47,11
M3B2P1,6237,151,12,68867,25.03,3,62.47,7
M3B2N7,6238,151,7,68874,25.03,2,62.47,4
M3B1V3,6239,151,18,68892,25.03,5,62.46,11
M3B2P8,6240,151,9,68901,25.03,2,62.46,6
M3B2N8,6241,151,9,68910,25.03,2,62.46,6
M3B1V2,6242,151,12,68922,25.03,3,62.46,7
M3B2N9,6243,151,16,68938,25.03,4,62.46,10
M3B1N5,6244,151,8,68946,25.03,2,62.46,5
M3B1N4,6245,151,8,68954,25.03,2,62.46,5
M3B1R2,6246,151,7,68961,25.03,2,62.45,4
M3B1S8,6247,151,3,68964,25.03,1,62.45,2
M3B2P9,6248,151,37,69001,25.12,9,62.05,23
L4L2X1,6249,151,1,69002,26.22,0,57.29,1
M2P1S9,6250,151,12,69014,25.02,3,62.48,7
M5N2G3,6251,151,20,69034,23.28,5,69.98,14
L3T4P6,6252,151,4,69038,24.41,1,65.08,3
M6A2H5,6253,151,2,69040,25.93,1,58.47,1
M6A1H3,6254,151,1,69041,25.93,0,58.47,1
M6A1H7,6255,151,2,69043,25.93,1,58.46,1
M9C5B3,6256,151,18,69061,25.65,5,59.67,11
M5P2W9,6257,151,12,69073,19.95,2,84.36,10
M6B2L2,6258,151,17,69090,27.83,5,50.22,9
M6A1L2,6259,151,4,69094,25.93,1,58.44,2
M6A1H5,6260,151,3,69097,25.93,1,58.44,2
M6A2K5,6261,151,19,69116,25.93,5,58.43,11
M6A2K6,6262,151,14,69130,25.93,4,58.43,8
M6A1K9,6263,151,27,69157,25.93,7,58.43,16
M6A2L1,6264,151,14,69171,25.93,4,58.43,8
M6A2J7,6265,151,34,69205,25.93,9,58.43,20
M6A2J1,6266,151,15,69220,25.93,4,58.43,9
M6A2G6,6267,151,17,69237,25.93,4,58.43,10
M6A2H1,6268,151,20,69257,25.93,5,58.43,12
M4W1J9,6269,151,15,69272,23.35,4,69.60,10
M6A2H6,6270,151,7,69279,25.93,2,58.42,4
M5M2J2,6271,151,18,69297,26.68,5,55.16,10
M4R1H3,6272,151,68,69365,24.66,17,63.90,43
M2J1J4,6273,151,7,69372,23.85,2,67.40,5
M5M4A9,6274,151,8,69380,26.67,2,55.18,4
M2J1X6,6275,151,16,69396,23.85,4,67.39,11
M2J1Z8,6276,151,3,69399,23.85,1,67.39,2
M5M2V3,6277,151,9,69408,26.67,2,55.17,5
M5M3M4,6278,151,11,69419,26.67,3,55.17,6
M2J4R6,6279,151,23,69442,23.85,5,67.39,15
M2J1X7,6280,151,32,69474,23.85,8,67.39,22
M2J4R8,6281,151,11,69485,23.85,3,67.39,7
M2J1X3,6282,151,27,69512,23.85,6,67.39,18
M2J1Y1,6283,151,18,69530,23.85,4,67.38,12
M2J1Y2,6284,151,16,69546,23.85,4,67.38,11
M2J1X4,6285,151,9,69555,23.85,2,67.38,6
M5M2V2,6286,151,14,69569,26.67,4,55.16,8
M2J4R9,6287,151,12,69581,23.85,3,67.38,8
M5M2R7,6288,151,9,69590,26.67,2,55.16,5
M4M2E8,6289,151,1,69591,26.39,0,56.37,1
M5N1G4,6290,151,29,69620,26.46,8,56.07,16
M5M3B6,6291,151,6,69626,27.76,2,50.43,3
M5M3B7,6292,151,19,69645,27.76,5,50.42,10
M5M3S7,6293,151,10,69655,27.76,3,50.42,5
M5M3J3,6294,151,20,69675,27.76,6,50.42,10
M5M3C1,6295,151,10,69685,27.76,3,50.42,5
M5M3S9,6296,151,18,69703,27.76,5,50.41,9
M5M3T1,6297,151,8,69711,27.76,2,50.41,4
M5M3B9,6298,151,16,69727,27.76,4,50.41,8
M5M3B8,6299,151,16,69743,27.76,4,50.41,8
M6S2V8,6300,151,8,69751,27.75,2,50.45,4
M2P1L8,6301,151,1,69752,23.92,0,67.04,1
L4L1N7,6302,151,10,69762,27.83,3,50.09,5
L3R0P9,6303,151,36,69798,26.77,10,54.68,20
L4L1N6,6304,151,26,69824,27.83,7,50.08,13
M2P1J5,6305,151,17,69841,23.93,4,66.97,11
M8Z3V7,6306,151,2,69843,26.66,1,55.14,1
M2P1M1,6307,151,16,69859,23.93,4,66.96,11
M6S1H5,6308,151,9,69868,27.74,2,50.45,5
L3T5L9,6309,151,44,69912,25.54,11,59.97,26
M6S5B1,6310,151,1,69913,27.74,0,50.44,1
L3T5S8,6311,151,10,69923,25.54,3,59.97,6
M4K1L9,6312,151,34,69957,24.45,8,64.69,22
M8Z3W5,6313,151,2,69959,26.66,1,55.11,1
L4L2Y8,6314,151,5,69964,27.82,1,50.08,3
M8Z3S9,6315,151,5,69969,26.66,1,55.10,3
M8Z2X5,6316,151,12,69981,26.66,3,55.10,7
M2P1L9,6317,151,10,69991,23.92,2,66.97,7
M2P1W5,6318,151,9,70000,23.92,2,66.97,6
M8Z2Y7,6319,151,7,70007,26.66,2,55.10,4
M8Z2X6,6320,151,18,70025,26.66,5,55.10,10
M8Z3W8,6321,151,13,70038,26.66,3,55.10,7
M2P1M2,6322,151,11,70049,23.92,3,66.97,7
L3T5S9,6323,151,1,70050,25.54,0,59.95,1
M2P1K7,6324,151,11,70061,23.92,3,66.96,7
M8Z3X1,6325,151,9,70070,26.66,2,55.09,5
M8Z3V5,6326,151,4,70074,26.66,1,55.09,2
M8Z3X2,6327,151,4,70078,26.66,1,55.09,2
M2P1V5,6328,151,10,70088,23.92,2,66.96,7
L3T5N4,6329,151,10,70098,25.53,3,59.97,6
M8Z3T1,6330,151,5,70103,26.66,1,55.07,3
M8Z2X7,6331,151,3,70106,26.66,1,55.07,2
M9C1N2,6332,151,2,70108,27.74,1,50.39,1
M5N2G9,6333,151,12,70120,22.33,3,73.83,9
M4K3A5,6334,151,6,70126,22.16,1,74.55,4
M8Z2Y9,6335,151,1,70127,26.66,0,55.06,1
M9B2P6,6336,151,8,70135,27.91,2,49.63,4
M9B2L8,6337,151,11,70146,27.91,3,49.62,5
M4V1X7,6338,151,35,70181,24.68,9,63.61,22
M9B2P7,6339,151,6,70187,27.91,2,49.62,3
L4J5K6,6340,151,18,70205,27.75,5,50.31,9
M9B2S3,6341,151,25,70230,27.91,7,49.62,12
M9B2R9,6342,151,14,70244,27.91,4,49.62,7
L4J5K5,6343,151,10,70254,27.75,3,50.31,5
L4J5K4,6344,151,18,70272,27.75,5,50.31,9
M9B2X2,6345,151,34,70306,27.91,9,49.62,17
M9C1M6,6346,151,1,70307,27.74,0,50.35,1
M9C2P1,6347,151,2,70309,27.74,1,50.35,1
M9B2S7,6348,151,3,70312,27.91,1,49.61,1
L4J7E1,6349,151,10,70322,24.50,2,64.38,6
L4J7H6,6350,151,10,70332,24.50,2,64.38,6
L4J7E2,6351,151,11,70343,24.50,3,64.37,7
L4J7H9,6352,151,9,70352,24.50,2,64.37,6
L4J7H1,6353,151,18,70370,24.50,4,64.37,12
L4J7H7,6354,151,11,70381,24.50,3,64.37,7
L4J7G5,6355,151,18,70399,24.50,4,64.37,12
L4J7G4,6356,151,10,70409,24.50,2,64.37,6
L4J7H2,6357,151,18,70427,24.50,4,64.37,12
M4W1W8,6358,151,17,70444,22.70,4,72.16,12
L4J7G9,6359,151,10,70454,24.50,2,64.37,6
M9B5R1,6360,151,3,70457,27.91,1,49.59,1
M4T1K2,6361,151,28,70485,23.47,7,68.82,19
M2K1S6,6362,151,2,70487,24.04,0,66.34,1
M2K1T1,6363,151,10,70497,24.04,2,66.33,7
L4J5H8,6364,151,10,70507,27.79,3,50.08,5
L4J5H2,6365,151,10,70517,27.79,3,50.08,5
L4J5H9,6366,151,18,70535,27.79,5,50.08,9
M2K1P1,6367,151,10,70545,24.04,2,66.32,7
M2K1X8,6368,151,9,70554,24.04,2,66.32,6
L4J5H5,6369,151,10,70564,27.79,3,50.07,5
L4J5K1,6370,151,18,70582,27.79,5,50.07,9
M2K1T2,6371,151,5,70587,24.04,1,66.32,3
L4J5J2,6372,151,10,70597,27.79,3,50.07,5
L4J5J3,6373,151,18,70615,27.79,5,50.07,9
M8Z2Y8,6374,151,1,70616,26.66,0,54.97,1
M2K1W4,6375,151,9,70625,24.04,2,66.32,6
L4J5J9,6376,151,18,70643,27.79,5,50.07,9
M6S3R2,6377,151,46,70689,27.78,13,50.11,23
M2K1T8,6378,151,19,70708,24.04,5,66.31,13
M2K1N8,6379,151,5,70713,24.04,1,66.31,3
M2K1X1,6380,151,14,70727,24.04,3,66.31,9
M2K1W9,6381,151,38,70765,24.04,9,66.31,25
M2K1V1,6382,151,20,70785,24.04,5,66.31,13
M2K1X7,6383,151,12,70797,24.04,3,66.31,8
M2K1T9,6384,151,9,70806,24.04,2,66.31,6
M2K1N4,6385,151,7,70813,24.04,2,66.31,5
M2K1V2,6386,151,10,70823,24.04,2,66.30,7
M2K1W7,6387,151,6,70829,24.04,1,66.30,4
M2K1N7,6388,151,3,70832,24.04,1,66.30,2
M2K1X2,6389,151,8,70840,24.04,2,66.30,5
M4S1P8,6390,151,68,70908,24.96,17,62.31,42
M2K1S8,6391,151,3,70911,24.04,1,66.29,2
M4V1G7,6392,151,48,70959,21.83,10,75.86,36
M6B2L1,6393,151,18,70977,27.70,5,50.42,9
M8Y2T9,6394,151,1,70978,26.62,0,55.09,1
M8V1P3,6395,151,1,70979,23.79,0,67.35,1
M6C3H9,6396,151,3,70982,23.37,1,69.14,2
L4J3A3,6397,151,97,71079,27.66,27,50.54,49
M9R1Y5,6398,151,29,71108,27.57,8,50.88,15
M4K3C3,6399,151,7,71115,25.78,2,58.64,4
L4J3B2,6400,151,23,71138,27.65,6,50.51,12
L4J3E5,6401,151,67,71205,27.65,19,50.51,34
L4J3E1,6402,151,6,71211,27.65,2,50.51,3
M8Y4H9,6403,151,9,71220,24.60,2,63.72,6
M2P1Y8,6404,151,4,71224,24.62,1,63.63,3
M2P1X9,6405,151,20,71244,24.62,5,63.63,13
M2P1X8,6406,151,10,71254,24.62,2,63.63,6
M2P1J3,6407,151,1,71255,24.62,0,63.63,1
M2P1K8,6408,151,20,71275,24.62,5,63.63,13
M2P1Y3,6409,151,13,71288,24.62,3,63.62,8
M2P1W3,6410,151,14,71302,24.62,3,63.62,9
M2P1Y1,6411,151,15,71317,24.62,4,63.62,10
M2P1Y5,6412,151,7,71324,24.62,2,63.62,4
M2P1Y9,6413,151,20,71344,24.62,5,63.62,13
M2P1Y7,6414,151,11,71355,24.62,3,63.62,7
M2L2G6,6415,151,13,71368,24.62,3,63.62,8
M4S1S8,6416,151,34,71402,25.93,9,57.94,20
M9C5S6,6417,151,56,71458,27.86,16,49.58,28
M9B1H5,6418,151,11,71469,27.11,3,52.83,6
M2P1G9,6419,151,4,71473,24.36,1,64.73,3
M2P1X2,6420,151,1,71474,24.36,0,64.73,1
M2P1E8,6421,151,12,71486,24.36,3,64.73,8
M2P1E6,6422,151,11,71497,24.36,3,64.73,7
M2P1C6,6423,151,15,71512,24.36,4,64.73,10
M2P1G7,6424,151,27,71539,24.36,7,64.73,17
M2P1Y4,6425,151,9,71548,24.36,2,64.72,6
M2P1C8,6426,151,14,71562,24.36,3,64.72,9
M2P1E7,6427,151,18,71580,24.36,4,64.72,12
M2P1C9,6428,151,17,71597,24.36,4,64.72,11
M2L1L1,6429,151,15,71612,24.36,4,64.72,10
M2P1C7,6430,151,12,71624,24.36,3,64.72,8
M2P1G8,6431,151,17,71641,24.36,4,64.72,11
M2L2G5,6432,151,14,71655,24.36,3,64.72,9
M2L1K9,6433,151,13,71668,24.36,3,64.72,8
M2L1B3,6434,151,6,71674,24.36,1,64.72,4
M2P1X5,6435,151,1,71675,24.36,0,64.72,1
M2L2G3,6436,151,5,71680,24.36,1,64.71,3
M2P1Y6,6437,151,2,71682,24.62,0,63.57,1
M9C4T2,6438,151,2,71684,29.84,1,40.96,1
M6B2H8,6439,151,18,71702,27.72,5,50.13,9
M2P1X1,6440,151,1,71703,24.36,0,64.69,1
M9C4T6,6441,151,10,71713,29.84,3,40.94,4
M2P1N3,6442,151,12,71725,24.79,3,62.82,8
M2P1N2,6443,151,18,71743,24.79,4,62.82,11
M9C4B4,6444,151,10,71753,29.84,3,40.94,4
M9C4P4,6445,151,10,71763,29.84,3,40.94,4
M9C4P2,6446,151,19,71782,29.84,6,40.94,8
M9C4G3,6447,151,11,71793,29.84,3,40.94,5
M9B3X1,6448,151,10,71803,27.10,3,52.81,5
M9C4G4,6449,151,22,71825,29.84,7,40.94,9
M9C4G5,6450,151,33,71858,29.84,10,40.94,14
M9C4B5,6451,151,7,71865,29.84,2,40.94,3
M9C4G6,6452,151,21,71886,29.84,6,40.94,9
M9C4P3,6453,151,17,71903,29.84,5,40.93,7
M9C4T9,6454,151,7,71910,29.84,2,40.93,3
M9C4T8,6455,151,2,71912,29.84,1,40.93,1
M9C4G1,6456,151,4,71916,29.84,1,40.92,2
M9C4G2,6457,151,2,71918,29.84,1,40.91,1
M9B0A9,6458,151,1,71919,27.67,0,50.30,1
M9C4T5,6459,151,2,71921,29.84,1,40.89,1
M2N1E9,6460,151,20,71941,27.62,6,50.49,10
M2N1E2,6461,151,29,71970,27.62,8,50.49,15
M2N1G1,6462,151,19,71989,27.62,5,50.49,10
M2N1E1,6463,151,21,72010,27.62,6,50.49,11
M2N1G9,6464,151,19,72029,27.62,5,50.49,10
M2N1G2,6465,151,25,72054,27.62,7,50.49,13
L4L5K5,6466,151,11,72065,25.78,3,58.45,6
L4J7X7,6467,151,38,72103,24.27,9,64.99,25
M4K1K3,6468,151,10,72113,25.78,3,58.44,6
M4K1L8,6469,151,36,72149,25.78,9,58.43,21
M4K1K8,6470,151,54,72203,25.78,14,58.43,32
M4K2X1,6471,151,8,72211,25.78,2,58.43,5
M8W4P7,6472,151,1,72212,29.77,0,41.14,0
M4K2Y8,6473,151,10,72222,25.78,3,58.43,6
M2P1M5,6474,151,23,72245,24.51,6,63.93,15
L3T1N2,6475,151,8,72253,24.89,2,62.27,5
M6S2Y7,6476,151,1,72254,24.70,0,63.09,1
M9C4T3,6477,151,1,72255,29.84,0,40.82,0
M2L2A5,6478,151,4,72259,24.70,1,63.08,3
M4K1L1,6479,151,2,72261,25.78,1,58.40,1
M2L1X9,6480,151,6,72267,24.70,1,63.08,4
M2L1Z7,6481,151,7,72274,24.70,2,63.07,4
M2L2A6,6482,151,4,72278,24.70,1,63.07,3
M2L1Z6,6483,151,6,72284,24.70,1,63.07,4
M2L2A4,6484,151,6,72290,24.70,1,63.07,4
M2L2A3,6485,151,9,72299,24.70,2,63.07,6
M2L2A9,6486,151,14,72313,24.70,3,63.07,9
M2L1X6,6487,151,16,72329,24.70,4,63.07,10
M2L1B6,6488,151,11,72340,24.70,3,63.07,7
M2L1Y7,6489,151,5,72345,24.70,1,63.07,3
M2L1Z9,6490,151,9,72354,24.70,2,63.07,6
M2L2A7,6491,151,9,72363,24.70,2,63.07,6
M2L1Z5,6492,151,11,72374,24.70,3,63.07,7
M4K1H9,6493,151,20,72394,24.95,5,61.98,12
M2L1X7,6494,151,5,72399,24.70,1,63.06,3
M2L2Y9,6495,151,1,72400,24.70,0,63.06,1
M4K1J5,6496,151,25,72425,24.95,6,61.98,15
M4K1J6,6497,151,21,72446,24.95,5,61.98,13
M4K1L5,6498,151,24,72470,24.95,6,61.98,15
M4K3K5,6499,151,10,72480,24.95,2,61.97,6
M4K1K6,6500,151,24,72504,24.95,6,61.97,15
M4K3R6,6501,151,10,72514,24.95,2,61.97,6
M4K1K7,6502,151,22,72536,24.95,5,61.97,14
M4K3K4,6503,151,9,72545,24.95,2,61.97,6
M4K3K6,6504,151,9,72554,24.95,2,61.97,6
M2L1X8,6505,151,3,72557,24.70,1,63.05,2
M2P1K9,6506,151,31,72588,24.41,8,64.30,20
M6P1H1,6507,151,7,72595,26.57,2,54.94,4
M9C3Z1,6508,151,4,72599,28.30,1,47.45,2
M9C4N2,6509,151,3,72602,28.30,1,47.45,1
M6P3E8,6510,151,23,72625,26.57,6,54.94,13
M6P2Y9,6511,151,26,72651,26.57,7,54.94,14
L4L0B1,6512,151,24,72675,27.69,7,50.08,12
L4L0A9,6513,151,5,72680,27.69,1,50.08,3
M9C4L6,6514,151,2,72682,28.30,1,47.44,1
M9C4N1,6515,151,19,72701,28.30,5,47.43,9
M9C4P5,6516,151,10,72711,28.30,3,47.43,5
M9C4M7,6517,151,41,72752,28.30,12,47.43,19
M9C3Y7,6518,151,16,72768,28.30,5,47.43,8
M9C4M6,6519,151,15,72783,28.30,4,47.43,7
M9C4M9,6520,151,3,72786,28.30,1,47.42,1
M9C4N3,6521,151,9,72795,28.30,3,47.42,4
M9C4L9,6522,151,2,72797,28.30,1,47.42,1
M9C4P8,6523,151,12,72809,28.29,3,47.44,6
M9C4L8,6524,151,9,72818,28.29,3,47.43,4
M9C4A1,6525,151,19,72837,28.29,5,47.43,9
M9C3Z9,6526,151,19,72856,28.29,5,47.43,9
M9C4N5,6527,151,32,72888,28.29,9,47.43,15
M9C4A5,6528,151,20,72908,28.29,6,47.42,9
M9C4A4,6529,151,11,72919,28.29,3,47.42,5
M9C4M8,6530,150,2,72921,28.30,1,47.38,1
M4V1E4,6531,150,60,72981,23.91,14,66.38,40
M9C4L7,6532,150,1,72982,28.29,0,47.39,0
L3T1N4,6533,150,1,72983,24.81,0,62.46,1
M6B3E3,6534,150,5,72988,23.02,1,70.20,4
L3T2W1,6535,150,2,72990,24.81,0,62.44,1
M6S3T2,6536,150,33,73023,23.06,8,70.03,23
L4J6K8,6537,150,19,73042,26.45,5,55.33,11
M6B3E5,6538,150,7,73049,23.02,2,70.19,5
M6B3C6,6539,150,7,73056,23.02,2,70.19,5
M6B3E2,6540,150,5,73061,23.02,1,70.18,4
M6B1A2,6541,150,36,73097,23.02,8,70.18,25
M6B1A4,6542,150,6,73103,23.02,1,70.18,4
M6B1J1,6543,150,5,73108,23.02,1,70.18,4
M6P2T7,6544,150,6,73114,22.37,1,72.99,4
M4A2G9,6545,150,6,73120,23.97,1,66.06,4
L3T2W3,6546,150,2,73122,24.81,0,62.42,1
L3T2V3,6547,150,3,73125,24.81,1,62.42,2
L4J7R7,6548,150,39,73164,24.63,10,63.20,25
M3H3T9,6549,150,5,73169,22.87,1,70.82,4
M6B1A5,6550,150,3,73172,23.02,1,70.17,2
M4V2H9,6551,150,1,73173,26.89,0,53.40,1
M3H4A4,6552,150,12,73185,22.87,3,70.82,8
M5M2V9,6553,150,7,73192,27.61,2,50.28,4
M8Z3C2,6554,150,44,73236,24.87,11,62.15,27
M6B1H9,6555,150,6,73242,23.02,1,70.16,4
M5M2Y3,6556,150,14,73256,27.61,4,50.28,7
M5M2W9,6557,150,15,73271,27.61,4,50.28,8
M3H5R4,6558,150,28,73299,22.87,6,70.81,20
M4K2Y9,6559,150,7,73306,25.74,2,58.38,4
M5M2W1,6560,150,15,73321,27.61,4,50.27,8
M3H5R1,6561,150,26,73347,22.87,6,70.81,18
M3H3X3,6562,150,9,73356,22.87,2,70.81,6
M3H5V2,6563,150,5,73361,22.87,1,70.81,4
M3H4A1,6564,150,6,73367,22.87,1,70.81,4
